Gen	t_n31	t_n32	t_n33	t_n34	t_n35	t_n36	t_n37	t_n38	t_n39	t_n40	t_n41	t_n42	t_n43	t_n44	t_n45	t_n46	t_n47	t_n48	t_n49	t_n50	t_n51	t_n52	t_n53	t_n54	t_n55	t_n56	t_n57	t_n58	t_n59	mu	sigma2	lnL
295	39.1503970	27.5540525	21.5571025	20.5828050	14.1316499	17.0903183	18.8445639	35.9116795	20.8179778	15.2771206	12.3660405	8.4768180	32.3474520	30.4308628	24.3337040	21.2557667	11.3616634	9.4460740	18.7754570	15.8131156	28.1336370	27.6575360	22.5517775	15.5572312	20.2660454	8.3377653	15.2194128	14.6348545	24.5724509	0.0146442	0.0144788	-31.070
300	41.8152410	28.7257281	22.7906767	19.9818562	14.0004223	17.6639570	19.9963908	37.8833528	21.5729716	16.1122667	11.4904159	7.3655402	32.3474520	30.1522893	23.6450752	21.2557667	11.8190854	10.0716753	18.7754570	15.0266645	29.4799388	28.1264054	22.9069533	13.6334199	17.5826698	8.3377653	14.2573823	12.5169001	24.5724509	0.0145880	0.0132707	-29.222
305	40.2323230	26.7724340	22.4566483	20.3543583	14.6709906	17.6639570	20.2914666	38.1549731	20.0120935	14.5482357	11.6477446	8.2561272	32.3474520	29.1981917	24.3596697	21.3340401	10.4309893	9.1188581	19.0561011	16.2433406	28.1023642	28.0583291	23.5653269	13.5426317	17.5469972	8.3377653	13.7280303	12.5871634	23.9285315	0.0146498	0.0241264	-34.511
310	38.9401897	30.9269569	25.1993027	20.9724267	13.8907540	17.6639570	22.7309996	36.3931470	21.7832255	15.7694109	12.2920296	8.4924329	32.1347049	31.0667474	24.0897890	21.3340401	10.3323518	9.1188581	19.6600256	15.7878221	29.1445860	28.7652921	24.2785047	14.6069680	18.5155777	8.3377653	14.0578324	12.5871634	22.6081449	0.0147332	0.0159848	-19.495
315	37.6430203	28.7028720	23.7915322	21.4377118	14.1852628	17.7909970	22.0024770	34.8059062	21.2556015	14.4639773	12.7401957	8.4924329	32.4503570	30.6363221	24.4759849	21.3340401	10.9928107	8.8375667	17.8716261	17.2856204	28.7291777	28.1087496	24.2785047	14.1382734	18.0861546	7.2326722	14.5620410	12.5871634	24.1631166	0.0147332	0.0120985	-22.833
320	39.7611497	28.7028720	22.9943953	21.0351963	11.9037736	17.5558766	21.3948018	37.7662768	22.4131092	15.7473163	13.8853704	7.1049997	32.1085345	31.7008620	25.1470263	23.2220481	10.0970909	8.3742041	21.9451481	17.2856204	29.1420214	28.1951775	23.1126117	14.1382734	18.7207659	7.8354744	14.5620410	12.5871634	26.4019465	0.0158834	0.0294950	-24.210
325	38.1314331	30.9611517	23.8934260	22.5019104	12.8917398	17.4475952	22.3528067	35.9620705	22.4131092	15.9146264	11.5251421	6.9406471	30.6469841	29.6539854	25.0732025	23.2220481	9.9100446	8.3116729	18.5483413	17.2856204	28.3754161	28.0342469	24.7724525	16.2863766	18.8635486	7.0379098	14.6500459	13.5484813	26.4019465	0.0159464	0.0385249	-26.082
330	40.1057361	32.0188839	23.3505681	22.4759566	15.4615953	17.6271424	21.8823616	35.9620705	21.0662411	14.8611560	10.9142782	7.0825925	32.5393811	30.6675303	23.7787154	21.7004580	9.9100446	8.5117284	18.5483413	14.2962112	29.8528900	29.0577966	24.7724525	14.2151378	18.9126907	7.0379098	14.6500459	11.6671634	25.4166550	0.0155628	0.0294157	-19.598
335	39.4701569	28.3306061	24.7377112	21.2469733	14.6963387	17.6271424	21.6429188	38.2318761	20.6070499	14.8611560	12.0005363	7.8820756	32.5393811	31.0358936	24.4534232	21.7004580	9.7137444	8.3909708	20.4972911	16.5650689	29.6225538	29.3057661	24.7724525	15.5367474	18.6474632	7.3480162	15.1844016	12.6419554	24.3295710	0.0146814	0.0241111	-22.140
340	38.8202590	29.5550762	22.8270773	21.2469733	13.9324848	17.9817032	21.8988288	37.5883541	20.5945767	13.5995475	12.1093715	6.3977924	34.3417503	31.4434895	25.0660780	22.7602277	9.3594276	8.4443731	18.4257324	15.8538206	29.6225538	28.7779152	24.1909169	17.4838569	19.2266340	7.3480162	14.9248468	13.2652320	25.4758153	0.0152972	0.0220414	-26.057
345	39.4504920	27.7072217	23.9683519	21.2469733	14.9545758	17.9817032	19.8706519	36.5473491	19.3626628	13.5995475	12.3916992	7.2762144	31.9433957	30.3703389	25.3325752	21.5011281	11.2730516	9.4862521	17.8460229	17.6172431	29.0668249	28.7779152	24.1909169	16.3096810	17.9793504	8.4369043	14.9248468	12.7418103	25.4758153	0.0148567	0.0237734	-23.475
350	37.3553038	27.3015527	22.9202595	21.0394514	15.3951695	16.5236219	21.5503640	34.8325292	19.2700409	16.4149129	11.8246952	8.4507752	33.1548328	30.3977973	23.4294434	20.1519325	11.8408927	10.2452368	17.8460229	17.0516587	29.4197286	28.1935464	24.1909169	16.3096810	18.6705178	8.4369043	14.4240946	12.7310416	24.8332200	0.0151558	0.0214719	-18.148
355	38.4090430	28.5149185	22.9202595	21.0394514	16.4401535	16.4868761	21.7510555	38.2600118	22.9999121	15.4431056	14.0220208	9.3965537	31.6862819	30.8877502	21.4206639	19.4285769	11.0554504	9.4241208	18.2216961	15.2071575	29.4197286	27.5310715	23.2896193	14.7829302	19.8949301	9.2847762	16.7089850	14.4114458	24.8332200	0.0155820	0.0214719	-30.636
360	39.0535382	29.7656987	23.0364013	21.4618401	13.4562593	17.1392355	22.5220054	36.3816114	21.2449715	16.3464887	15.0736809	9.3965537	33.3109745	30.8852505	22.3824064	20.1755246	11.0554504	8.6830269	18.7476713	15.9401546	30.0970215	27.5310715	22.6034979	14.7829302	20.0176772	7.6258121	15.7201418	11.3681977	24.8332200	0.0155820	0.0214719	-28.849
365	40.3810001	29.4956986	23.8180959	22.4279750	13.4562593	15.1493651	21.3491897	36.3816114	22.3065398	16.1171423	14.6325608	9.3965537	33.3109745	30.8852505	23.2209239	20.1755246	11.0086423	9.0998268	18.6094691	15.4428894	29.9144225	29.0432810	23.7653409	14.7829302	18.8441704	7.6258121	14.7569849	12.9842662	23.9244771	0.0147716	0.0214719	-32.015
370	39.8838737	27.5198652	22.3135450	21.2871162	14.5092212	16.9658045	20.1431106	37.4987966	22.3065398	15.8156641	12.8158292	8.0457092	33.3109745	32.3227568	22.8629749	20.1755246	9.7969335	8.3167325	17.6781284	15.4428894	29.9144225	28.4683187	24.4815832	15.4441296	17.5781073	8.3049426	14.7569849	12.9842662	26.7452866	0.0147716	0.0104721	-21.305
375	37.6023324	28.3425446	23.4376632	22.4500811	14.5092212	17.6395073	22.5465435	36.3129933	22.3065398	16.3341410	13.7936073	9.6970292	33.1210554	32.0521949	23.2633996	18.9628050	10.5599359	8.7488937	16.9375141	16.1363721	29.1185118	28.4578835	25.8239365	16.8625003	19.6188420	6.9700507	15.9870727	13.6066879	24.1380275	0.0153287	0.0196423	-16.142
380	38.7806737	29.7336790	24.0137596	22.4500811	13.9065148	18.3346416	21.1640594	36.3129933	21.7487668	16.9509281	13.7936073	9.1851495	33.1106312	32.0919547	23.2868990	20.0020684	10.8981369	8.4695831	16.9375141	15.8315929	30.1885314	28.4578835	25.8239365	15.8271414	17.6560099	8.1589191	15.2250783	14.6690237	25.1068508	0.0142270	0.0196423	-30.246
385	38.9126464	28.6293970	23.9483193	22.4500811	13.9065148	19.2605169	19.8675599	34.5392035	23.3638831	16.4199106	13.4746501	8.1598759	32.4003643	31.5101892	23.0132196	21.2793758	10.8981369	8.3064147	19.4356319	16.3000927	30.0466680	28.8397581	25.8239365	15.6458402	17.5468183	9.4912874	14.6604969	13.1085260	24.1621967	0.0151987	0.0196423	-21.825
390	38.9126464	28.6293970	23.9483193	21.3480607	14.8206287	15.5969403	21.0686701	34.8176305	21.6221512	13.0766356	15.1188359	10.0479114	32.5839357	31.9280863	24.0389621	21.2793758	9.7282039	7.8705854	17.7651478	17.1120996	29.2188868	28.8397581	26.0504818	16.0925609	18.5919610	7.6200420	14.3191814	13.1085260	24.1621967	0.0151987	0.0229277	-24.235
395	39.4927881	30.3091958	23.2288020	21.3480607	15.6695418	17.5030000	19.9201115	34.8176305	21.6221512	14.9009597	13.6659555	10.5881578	32.6252865	30.8955007	24.2001407	21.2793758	9.2821115	7.9915088	18.4939112	15.5734270	29.7865342	28.3871560	26.0504818	17.8806718	17.5894892	8.5028473	14.0958349	13.2318893	24.2112450	0.0149608	0.0334162	-23.958
400	39.4205513	30.3091958	23.2288020	21.3480607	12.6458444	17.5628260	21.9968664	36.0077940	21.6221512	15.7919888	12.8919345	9.2637397	32.0549259	30.7189949	23.7952391	21.1376933	9.6910493	8.5143785	16.8445426	15.2371736	29.8609006	28.8075278	24.0632299	15.0237844	19.9540204	8.2863371	14.8583396	13.9857237	24.2112450	0.0149561	0.0253352	-26.998
405	39.5580719	31.2114433	22.6560323	20.3928881	14.6306292	15.7557984	19.9465595	35.1656705	21.7744115	15.1901424	14.2298082	9.5217861	32.8050608	31.8064045	24.1223397	21.1048596	9.6910493	8.5143785	17.4972231	17.1479276	29.1657406	28.8075278	23.6914886	15.5592440	18.8712471	6.8750913	14.0832314	11.6104994	24.6894835	0.0157879	0.0180941	-22.925
410	38.4090848	29.7800010	22.6560323	21.7512501	14.8225141	16.6096491	19.3488591	36.9609856	22.3777899	15.9635066	13.3736545	9.5217861	31.4424955	30.9925072	24.5611622	21.1048596	11.6604554	9.5824245	18.1588111	17.1479276	27.9293433	27.5172154	23.6914886	16.7184419	18.5025012	8.2543899	16.1330656	13.4442097	23.6453383	0.0150312	0.0256971	-21.591
415	38.4090848	28.7600809	22.9287706	19.9822112	13.5770434	18.1364787	22.0136440	35.5454859	20.6138903	15.9635066	12.3850273	8.7441813	32.8518016	31.7798427	23.1045854	20.9416128	10.9512340	8.5337410	18.1588111	15.2268827	29.8048974	29.4898640	21.7194915	13.3523315	18.2952802	6.4777744	15.2235780	13.4442097	26.3908779	0.0148658	0.0235078	-29.393
420	40.2803713	28.7600809	22.9287706	20.5436324	15.1669978	15.8814711	21.7321144	36.4761920	21.9379978	16.5572939	13.0808563	8.7441813	32.1601609	31.8045911	23.1045854	20.2630805	10.0540136	7.8464273	18.1588111	15.9953169	30.1498913	28.9103077	23.3213824	13.1075209	18.7425098	7.9203420	14.2440775	11.1945104	26.3908779	0.0148396	0.0507783	-23.709
425	40.2803713	30.7597576	23.7108991	21.3011631	14.7553934	15.5837277	21.2045721	36.4761920	23.6806595	15.8641982	13.3211753	10.0128645	31.9984933	31.2345427	23.5912706	21.2921874	10.4017097	9.0421838	17.9907988	15.1823579	29.6886613	28.5880993	24.7081069	13.1075209	18.6721302	7.9203420	14.2440775	13.0132895	26.9085503	0.0140206	0.0273702	-19.597
430	39.8397883	29.7090411	23.5097601	21.2630325	13.0085356	15.3908948	21.8082076	36.1398247	21.9005886	14.6249682	15.0857991	9.0189634	31.6474912	30.6197150	23.1922782	21.4195575	10.5279142	9.0421838	20.0950561	16.3655580	29.1685246	27.8934618	24.7081069	15.6475906	17.0171850	7.3307002	13.4144856	12.4224761	25.8332363	0.0144367	0.0193270	-21.818
435	39.4369464	30.4088038	23.5097601	21.8087688	13.0085356	16.3807544	22.2839263	34.6723512	20.7796852	13.7300423	15.0857991	7.9979260	32.0616062	30.5826409	24.2059422	21.4195575	10.9427379	9.6343597	19.7797019	15.0583416	28.3810267	27.6610594	23.8975737	14.1739474	17.7743554	7.5240723	14.8585922	12.4405581	24.4778807	0.0153971	0.0157283	-21.139
440	37.2712383	30.6810966	23.4123500	21.8087688	14.3681023	18.0657307	20.7925766	33.9013483	19.5771840	13.5660909	12.5679822	7.9979260	32.0616062	31.0572801	24.0922521	21.4937158	10.1111848	8.3838024	20.4968666	16.5879135	29.5051929	28.8234440	25.1256632	14.5046970	19.7673161	8.3974932	16.5022719	14.1164120	24.7016372	0.0150350	0.0157283	-31.162
445	39.3092637	28.8322077	23.4123500	21.8087688	15.3318511	18.0657307	20.7925766	35.3724424	19.5771840	14.7330105	12.8943829	7.3248914	33.1757523	31.5704736	25.1810218	22.1243829	10.1111848	8.3510991	20.4968666	17.6916705	29.5751936	29.0781599	25.1256632	16.0914578	19.0591020	8.3947609	15.1778780	13.3556194	24.7016372	0.0150350	0.0079448	-19.787
450	38.1389359	27.9349294	23.4123500	22.1794390	16.0434916	17.0407169	20.4925881	37.6116974	22.9375744	15.2343364	12.1804319	8.3287443	32.1738192	31.0582892	25.1453233	23.4595034	11.4283653	8.8133849	18.4516360	16.9970551	29.9405549	29.2175642	25.1256632	16.1314914	18.0904479	7.6088566	14.8465288	13.3556194	24.7016372	0.0145406	0.0093128	-25.402
455	39.7953318	28.3773806	23.4123500	21.2504112	13.7026175	18.4195708	20.4925881	36.2241042	23.0176134	14.0615180	11.8473384	7.4462086	32.3388564	31.6980751	26.2695132	22.4963085	11.4283653	9.4549613	18.4516360	17.0862464	29.9357491	28.5956322	23.7273063	18.1310144	18.1923821	7.6088566	15.6140677	13.3556194	23.7131919	0.0148824	0.0119512	-30.386
460	39.2204061	26.6620375	22.1750846	21.2504112	13.7026175	16.8230396	19.3660835	35.6486114	21.7125266	16.0121239	13.2693437	9.3446796	32.6647064	30.7952733	26.0487394	22.4963085	10.6547989	9.6721648	19.4942143	17.6737117	30.1986295	29.3980666	24.5459741	16.7566642	19.8254588	8.5843750	15.3890192	13.3556194	25.0927975	0.0151977	0.0239301	-28.936
465	39.2204061	28.2114370	22.0527921	21.1183362	15.5312068	16.9028554	19.4021178	35.7152922	21.7125266	14.1639723	12.2638631	8.2432687	33.8967590	32.2449951	25.6329723	22.4963085	13.0216551	11.8688645	19.4942143	17.6793008	29.5128034	28.7773794	26.6893812	17.5441333	18.6259200	8.1610030	14.0329747	11.6237431	24.1293863	0.0149775	0.0183031	-27.439
470	41.0778587	29.7667707	22.3448820	21.1183362	15.2333454	16.3959493	19.4021178	36.7633067	21.7385485	14.4710370	13.0357691	8.2432687	33.4383762	32.2449951	26.8788664	24.3690395	13.2141087	11.0072591	21.0175737	15.9173022	30.2649432	28.5550947	25.7275219	18.1616251	17.3630859	8.1844964	14.0329747	13.3812541	25.3271721	0.0151749	0.0141875	-34.601
475	38.4260031	27.7496692	22.8839245	21.2067521	15.2671586	17.3562609	20.0605310	35.5652353	20.8642125	16.0407783	13.8245349	8.8544625	33.6691950	32.6548786	24.8192309	21.9556451	12.2406539	10.8567389	20.1139999	14.5041364	29.6575889	27.8314100	25.7275219	14.9820031	16.5889006	7.6245326	13.4198120	12.0373956	25.3271721	0.0152931	0.0216273	-32.825
480	38.0112916	29.1099035	23.4206009	21.8941603	13.2817937	17.3562609	20.2912759	35.6353108	22.5080670	17.2513314	14.3739384	8.8729840	32.2242125	31.7098915	24.0012970	21.9556451	12.2406539	10.8567389	19.8963863	16.1306210	30.0246733	27.4710038	23.9918928	15.0052829	17.6512241	7.6245326	14.6895792	12.4870345	25.3271721	0.0147890	0.0216273	-25.815
485	39.5939383	29.8149155	22.4966518	21.5154428	12.8296323	18.6679549	19.8923864	33.6841635	22.5080670	17.0325823	12.8631810	8.8729840	32.3040311	31.2344229	23.2556174	21.9910467	11.0425296	9.6619030	18.0926019	17.2282973	30.0246733	27.7781440	25.1188883	16.7843283	18.8335685	7.6245326	14.6895792	13.6023925	25.3271721	0.0142140	0.0241616	-35.764
490	36.8527110	28.1237782	22.2421511	20.6293217	13.1122308	18.4696167	19.8923864	35.4008725	21.5670618	15.0214756	14.1829972	9.0622889	32.5680848	31.3060952	24.8852104	22.9206905	11.5998046	9.8005380	19.7461958	17.2282973	29.9546806	28.4811413	25.7943033	15.4383434	18.7156182	7.4346856	15.6466314	12.8111467	24.8943275	0.0147983	0.0143276	-20.871
495	40.6686987	30.5384097	23.3680633	22.0084033	15.7174854	18.5128064	22.1342653	35.4008725	21.6697311	15.4594125	15.0382600	7.8979871	33.1547701	31.5171473	24.8852104	22.9206905	11.7656249	10.1244665	20.9011451	15.7131783	29.1782475	28.2076281	25.7943033	15.1296994	17.7276599	7.4346856	14.4090883	11.3822236	25.4813759	0.0146943	0.0141037	-21.804
500	37.2215522	28.7038768	24.0626189	23.0256961	13.5293369	17.4475998	21.1888987	35.4008725	21.3264215	16.4213064	13.1916770	7.8979871	31.8441140	30.7676063	25.0678580	22.9206905	10.5526375	9.1349024	20.2874820	17.3903308	28.6592876	28.1904361	25.8312341	16.9901452	17.7672218	7.4346856	13.0025325	12.3504009	24.1182967	0.0150725	0.0094846	-29.170
505	39.8652413	28.7038768	23.9261874	22.1950444	15.0615056	15.6263684	21.2178928	37.6686865	22.2682107	15.0490268	12.8139601	9.0654933	32.8333951	31.3182855	23.9897557	21.3206753	11.3385249	7.8426253	19.2281220	17.0373856	30.0050772	28.8462097	25.8312341	17.4623616	19.7034662	8.6846689	14.8132774	13.3182342	26.5213023	0.0151659	0.0136817	-27.995
510	42.6328201	31.7547203	23.2620262	20.4231368	15.0615056	17.9318684	20.3234030	37.6686865	20.4706445	15.1410706	15.0587425	9.0332831	34.5408411	31.8958934	23.9178025	21.3206753	10.5690428	9.2162428	19.2281220	15.8000534	28.8242246	27.8362298	22.9502681	15.6197179	19.6287018	8.6846689	14.8132774	12.4292340	23.0101906	0.0143745	0.0203683	-29.150
515	41.6246297	28.8506994	22.6742818	20.9306366	15.4951759	17.1899844	20.3234030	37.6686865	19.8947384	15.9735679	13.8694739	8.4425796	34.5408411	31.8958934	24.2854733	21.3206753	10.9511223	9.2162428	17.8579348	17.0695753	29.9011010	29.4457616	26.4398695	15.2400218	17.8678345	8.0742077	14.8132774	12.9727934	26.1417572	0.0143745	0.0182888	-26.660
520	38.8880286	28.8506994	22.9318587	20.9306366	15.4951759	17.1899844	21.1609236	38.2648658	21.5488492	16.1876754	14.2537048	7.2437019	34.5408411	33.5079687	25.0458789	23.4306825	10.1424523	9.0101794	20.9115112	19.3918389	31.2005767	30.4729921	26.4398695	16.8263535	17.8678345	7.4290979	14.8132774	12.1301931	25.6288495	0.0145695	0.0109683	-34.585
525	39.7622032	26.3697006	22.9721848	20.8583478	14.2705703	16.6045120	20.3825847	36.6417467	20.5748817	14.3946278	13.0715303	8.0714148	34.6725055	33.7223440	24.9399068	21.9230783	10.8545954	9.1765755	19.7961518	17.9748200	31.0292088	30.4989719	24.5115370	16.3987408	19.1463755	6.4438059	14.7033726	12.0287861	27.6587010	0.0138223	0.0154589	-28.771
530	39.7622032	27.0038278	22.9721848	21.9561356	15.1451903	18.1012593	22.0197282	36.6725067	22.8261093	14.9001837	12.6444491	7.5937251	34.2247990	33.2746058	24.5621649	21.9230783	11.8504829	9.8469608	18.1472360	15.9499879	30.6488147	30.0547153	25.8653813	17.6977357	17.6521089	7.6196240	13.7420893	12.0287861	23.3216354	0.0147905	0.0154589	-31.329
535	41.4042799	30.7538685	23.0347181	20.8881635	15.1451903	16.4794260	21.8661054	37.4555604	22.0357387	14.4348041	12.4086846	7.6751805	34.2247990	32.9414194	24.2910456	21.9230783	9.8175294	8.7987634	20.9511122	16.5644662	30.8948958	30.0547153	25.0640703	15.2524131	18.3819298	7.6196240	14.5833434	12.3084467	26.9289556	0.0147905	0.0231949	-29.659
540	38.3092002	28.7663483	23.0347181	21.4497488	13.7516360	16.4794260	20.8895982	36.6539637	20.2175283	14.4348041	12.9206972	8.2880148	33.5107476	32.3534457	23.9365786	20.8935346	10.7263372	8.9369436	18.4922737	16.1039551	30.4922109	28.9228713	24.8142249	14.3723875	18.1566961	8.9331788	14.5833434	13.2325043	25.5929443	0.0149943	0.0129974	-33.211
545	39.9829222	28.0415036	22.6240395	20.7120403	14.6087995	16.6498694	19.3335948	38.0107155	22.0888623	17.3549210	13.6897789	8.5775240	33.0669995	32.0394923	24.2137617	20.1490385	10.2674951	8.9369436	18.4922737	17.8524472	30.4922109	29.3489397	25.5076794	16.4565275	19.1572915	8.2651760	15.7945858	12.8720318	25.5929443	0.0148158	0.0129974	-15.910
550	38.1534818	29.0310761	22.6721913	21.5162482	13.8672987	16.7471309	20.4604208	37.1938410	21.5548132	15.1433904	12.3996773	8.5775240	33.5208306	32.4661876	24.3875579	20.1490385	10.6849868	8.4984958	18.1090192	17.1593196	30.8719067	30.2782115	25.9325801	16.2958445	19.7213544	8.2651760	15.7945858	14.8009971	25.7239920	0.0148158	0.0181682	-22.063
555	40.8799330	30.0389260	22.6083786	21.5162482	13.8672987	19.3848934	20.8278798	37.2376641	20.2174767	15.2508444	12.3504997	8.5932168	33.6036612	32.4408670	24.4256859	20.1490385	10.4122226	8.2040714	18.1090192	19.0454272	30.5847109	29.4948413	25.9325801	17.6793370	18.8803044	8.2651760	15.7945858	13.5430669	26.4962260	0.0150648	0.0181682	-28.797
560	40.1965251	30.0389260	24.0274924	21.6887647	14.6848868	18.1861982	22.7040928	36.5014720	21.7360298	16.3969238	13.0848268	7.0976498	32.7383718	31.3037584	23.5315298	20.8649567	11.7590393	9.0004108	17.5780170	15.9794997	30.3762191	29.0232676	26.5284192	16.9714194	19.1947962	7.6247032	15.7945858	14.6566981	24.3014898	0.0142025	0.0135954	-28.345
565	40.6880366	30.4876317	22.1923473	21.3777305	13.0839343	17.3816646	17.7810234	38.1179168	20.5319175	15.0187087	13.1144689	8.0705815	35.1278013	31.9490777	25.1828077	21.6023811	11.6254484	10.2775215	19.7511753	17.4391291	30.4888469	29.4655385	26.5284192	17.0052550	20.2817231	7.6247032	16.4109653	13.6445149	23.1225037	0.0150469	0.0195689	-29.821
570	40.2552586	30.4876317	23.5403344	20.2047610	15.4680324	17.3816646	22.4936042	38.1179168	20.5319175	15.8430378	13.1144689	8.0705815	34.9472507	32.3039087	24.3289410	21.6023811	11.6254484	9.7535291	19.8800035	17.4391291	30.2013871	29.4251701	26.5284192	17.0052550	18.5457938	8.6990325	16.4645708	14.1193529	25.3206094	0.0150469	0.0137965	-22.849
575	39.3808125	28.5138904	22.7451426	20.2047610	15.4680324	17.3816646	20.7730533	39.2980614	22.2306097	15.8430378	12.2824090	8.7422527	33.3958342	32.6321963	25.3369571	21.9349670	10.7216497	9.0860485	20.2693911	17.2631689	29.6348629	28.8574354	23.9744094	17.1448453	19.3309886	8.6990325	15.5602772	12.7008591	25.3206094	0.0143202	0.0131533	-19.973
580	38.1635020	28.4507758	23.5320743	21.4722268	14.2986813	17.3816646	20.7730533	37.2029097	22.1579328	14.6463330	12.1004566	8.7422527	33.1057863	31.2472887	25.4234079	20.4748574	10.9662197	9.0860485	18.6081642	17.2631689	29.8739380	28.7974802	26.5486974	15.9394917	18.1430072	8.6990325	14.6019753	12.7008591	23.6899564	0.0143716	0.0131533	-24.707
585	38.1635020	30.0481496	22.8387792	20.8122008	15.1817972	17.1517743	22.1904326	36.2304455	20.0796519	14.2200577	12.2111546	8.7422527	33.1684991	32.6189997	23.6590957	20.4748574	10.9662197	9.1160414	18.0225062	14.6957688	30.0365624	28.8179409	24.0680176	14.6616471	18.1430072	6.4411609	14.0310676	12.7008591	25.4693354	0.0142413	0.0118984	-24.832
590	38.9011541	29.3676855	24.3703455	23.3410281	15.1817972	17.4121474	22.1904326	36.2304455	23.0552115	14.9357185	13.8383289	9.8293601	31.6690921	31.1918725	23.3793662	20.4748574	10.0596056	8.1655660	17.9842528	15.7800666	29.6311649	29.2439950	23.4723626	13.9341036	17.9618021	6.3529982	15.0729940	12.7008591	25.4693354	0.0146175	0.0169624	-31.779
595	39.9429996	29.3676855	24.3703455	21.9930360	15.3420386	18.1411425	22.1904326	36.6258450	21.7436723	16.4602653	14.1174083	9.3789422	32.3339768	31.0633351	24.5182378	20.7456366	10.0596056	9.0405813	17.4789670	17.0577390	28.6971910	26.8094121	24.3327822	15.0170939	19.4996237	7.2548642	15.2857313	13.4436739	24.2788461	0.0153218	0.0169624	-23.921
600	39.9429996	30.7429824	24.3703455	21.6356283	14.0052991	17.2343412	21.0265489	36.6258450	23.3562994	15.8339611	12.9014781	9.8787014	32.9913348	31.0252564	25.1872600	22.7280965	11.4917801	8.4938798	19.9845755	15.6127990	28.3884554	28.3051969	23.6025370	15.1505205	19.2432784	7.9034700	14.6346455	12.8858933	24.2788461	0.0148793	0.0155172	-28.485
605	38.4870331	28.5172082	22.8731913	21.6356283	15.0534678	18.1878169	20.2203222	36.6258450	23.3562994	17.0949801	12.7249765	9.0237312	32.9091117	31.4072293	24.5972401	21.0367842	9.6774336	8.6340620	19.3604520	16.6891079	29.7861961	29.1693793	24.7979044	14.9433321	17.6793043	7.7495809	13.3697527	12.5091286	24.3984745	0.0146180	0.0158270	-24.952
610	39.8276692	29.1996782	24.7147124	20.8052872	11.9139868	18.5250381	23.0480076	36.6258450	21.3745251	15.0809092	12.4685885	8.3917115	32.4215720	31.4072293	23.8603397	20.9919526	11.4445654	8.8531744	19.1701703	15.5331361	28.3915132	27.8553397	23.9780780	14.6104755	17.2275383	7.9136846	13.4258350	12.5296340	22.8449837	0.0146425	0.0244994	-22.024
615	38.7428659	29.8105495	22.9158819	20.5293740	10.9323287	17.1515261	20.6602392	36.0618314	22.0216676	15.0809092	14.1461093	9.9102944	32.3947646	30.3499427	23.9898767	21.2136464	11.4445654	7.8733485	18.8135459	16.6402432	28.3915132	27.8553397	25.0627350	17.0224808	17.8089307	7.6157965	13.2654801	11.3009301	25.0041124	0.0151604	0.0244994	-25.609
620	37.3513977	29.8105495	23.1820267	20.5166837	11.7398375	17.1515261	20.6602392	34.0690818	22.8386938	15.9232702	13.0872663	8.6488737	31.0656044	30.4457575	24.8177801	23.0799881	10.0301235	9.2239272	20.2963763	17.3405831	28.3915132	28.1982287	25.0627350	17.0224808	18.6121862	8.1384632	13.1876150	11.3009301	23.1016820	0.0148377	0.0244994	-26.296
625	38.5225129	27.9195009	23.1820267	22.1860387	13.4483980	17.3805055	20.6602392	34.0690818	21.5742837	13.8398429	13.1605311	8.6488737	32.5326720	31.1949754	24.8177801	23.0799881	10.7805984	8.9254198	20.2963763	15.2857632	29.2504677	28.1982287	24.1775824	13.8156282	18.4668375	9.3321103	14.1066191	11.1907894	25.1481589	0.0151912	0.0328316	-30.243
630	38.2660794	27.9195009	22.5867851	20.7216535	14.5097325	17.3805055	21.2956150	34.0631031	21.5742837	14.7224971	14.0986134	8.7586320	32.0976416	30.6394889	23.9174630	20.0797980	11.9977247	9.8732186	17.3440775	18.0633249	29.3098372	27.8690355	25.3238462	12.6917616	19.1533270	9.2134802	13.9611303	11.1907894	20.8763935	0.0146140	0.0216248	-35.021
635	39.8541235	29.5982738	23.3644451	22.6101949	14.1680160	16.8865710	22.4222851	36.7004500	23.3892202	16.0847543	13.4564449	7.7405677	34.2770974	31.7975099	25.1269702	21.9128313	12.3012042	10.8633524	19.2794373	16.8467972	28.3873835	27.8690355	25.3238462	15.1673614	17.8741621	7.3365544	14.7308374	11.8357912	24.4590527	0.0152385	0.0175667	-21.332
640	40.7091159	31.5145292	23.3644451	20.1419854	14.7117087	17.6363004	21.7005064	36.7004500	22.3512851	15.0861493	14.0630722	8.9255312	34.2770974	31.7975099	26.0231667	23.4654888	10.9866249	10.4411854	20.8668806	17.3788681	28.6500742	28.5559954	25.3238462	13.9420321	19.6935838	5.9539018	15.4630561	11.8357912	24.5543124	0.0145386	0.0225365	-32.610
